GEO_ID,NAME,Food Stamps/SNAP,Food Stamps/SNAP_MOE,Food Stamps/SNAP (1 or more disabled),Food Stamps/SNAP (1 or more disabled)_MOE,Food Stamps/SNAP (No disabled),Food Stamps/SNAP (No disabled)_MOE,No Food Stamps/SNAP (1 or more disabled),No Food Stamps/SNAP (1 or more disabled)_MOE
1500000US010890002031,Block Group 1; Census Tract 2.03; Madison County; Alabama,125,71,95,61,30,35,84,52
1500000US010890026003,Block Group 3; Census Tract 26; Madison County; Alabama,82,91,43,69,39,62,213,106
1500000US010890027011,Block Group 1; Census Tract 27.01; Madison County; Alabama,26,43,26,43,0,13,129,58
1500000US010890027012,Block Group 2; Census Tract 27.01; Madison County; Alabama,51,46,31,38,20,29,193,117
1500000US010890027211,Block Group 1; Census Tract 27.21; Madison County; Alabama,0,13,0,13,0,13,243,98
1500000US010890027212,Block Group 2; Census Tract 27.21; Madison County; Alabama,10,17,0,13,10,17,240,94
1500000US010890027221,Block Group 1; Census Tract 27.22; Madison County; Alabama,27,27,16,21,11,17,60,36
1500000US010890027222,Block Group 2; Census Tract 27.22; Madison County; Alabama,24,27,0,13,24,27,194,76
1500000US010890028011,Block Group 1; Census Tract 28.01; Madison County; Alabama,90,118,13,23,77,109,243,121
1500000US010890028012,Block Group 2; Census Tract 28.01; Madison County; Alabama,38,43,0,13,38,43,260,131
1500000US010890028013,Block Group 3; Census Tract 28.01; Madison County; Alabama,22,37,22,37,0,13,266,124
1500000US010890028031,Block Group 1; Census Tract 28.03; Madison County; Alabama,69,68,43,62,26,32,175,98
1500000US010890028032,Block Group 2; Census Tract 28.03; Madison County; Alabama,91,56,22,33,69,51,318,124
1500000US010890028041,Block Group 1; Census Tract 28.04; Madison County; Alabama,38,42,38,42,0,13,64,42
1500000US010890028042,Block Group 2; Census Tract 28.04; Madison County; Alabama,31,44,12,21,19,35,200,108
1500000US010890029111,Block Group 1; Census Tract 29.11; Madison County; Alabama,59,83,0,13,59,83,236,96
1500000US010890029112,Block Group 2; Census Tract 29.11; Madison County; Alabama,23,22,23,22,0,13,68,60
1500000US010890029113,Block Group 3; Census Tract 29.11; Madison County; Alabama,13,29,0,13,13,29,97,45
1500000US010890029121,Block Group 1; Census Tract 29.12; Madison County; Alabama,6,9,6,9,0,13,132,49
1500000US010890029122,Block Group 2; Census Tract 29.12; Madison County; Alabama,0,13,0,13,0,13,69,31
1500000US010890029221,Block Group 1; Census Tract 29.22; Madison County; Alabama,0,13,0,13,0,13,112,54
1500000US010890029222,Block Group 2; Census Tract 29.22; Madison County; Alabama,25,27,13,19,12,20,156,60
1500000US010890029223,Block Group 3; Census Tract 29.22; Madison County; Alabama,0,13,0,13,0,13,63,42
1500000US010890029231,Block Group 1; Census Tract 29.23; Madison County; Alabama,0,13,0,13,0,13,216,130
1500000US010890029232,Block Group 2; Census Tract 29.23; Madison County; Alabama,0,13,0,13,0,13,59,55
1500000US010890029233,Block Group 3; Census Tract 29.23; Madison County; Alabama,0,13,0,13,0,13,74,54
1500000US010890029241,Block Group 1; Census Tract 29.24; Madison County; Alabama,0,13,0,13,0,13,324,151
1500000US010890029242,Block Group 2; Census Tract 29.24; Madison County; Alabama,17,27,0,13,17,27,356,225
1500000US010890030001,Block Group 1; Census Tract 30; Madison County; Alabama,184,73,77,48,107,54,118,83
1500000US010890030002,Block Group 2; Census Tract 30; Madison County; Alabama,119,88,97,82,22,28,180,93
1500000US010890031001,Block Group 1; Census Tract 31; Madison County; Alabama,38,30,38,30,0,13,98,53
1500000US010890031002,Block Group 2; Census Tract 31; Madison County; Alabama,89,41,48,35,41,32,105,100
1500000US010890031003,Block Group 3; Census Tract 31; Madison County; Alabama,25,24,6,11,19,22,184,89
1500000US010890101011,Block Group 1; Census Tract 101.01; Madison County; Alabama,84,59,74,62,10,21,211,88
1500000US010890101012,Block Group 2; Census Tract 101.01; Madison County; Alabama,155,247,155,247,0,13,115,96
1500000US010890101013,Block Group 3; Census Tract 101.01; Madison County; Alabama,68,76,20,35,48,65,204,133
1500000US010890101021,Block Group 1; Census Tract 101.02; Madison County; Alabama,33,46,33,46,0,13,218,161
1500000US010890101022,Block Group 2; Census Tract 101.02; Madison County; Alabama,23,37,23,37,0,13,345,206
1500000US010890102001,Block Group 1; Census Tract 102; Madison County; Alabama,19,29,0,13,19,29,344,346
1500000US010890102002,Block Group 2; Census Tract 102; Madison County; Alabama,0,13,0,13,0,13,160,103
1500000US010890102003,Block Group 3; Census Tract 102; Madison County; Alabama,26,37,0,13,26,37,149,110
1500000US010890103021,Block Group 1; Census Tract 103.02; Madison County; Alabama,121,97,0,13,121,97,266,151
1500000US010890103022,Block Group 2; Census Tract 103.02; Madison County; Alabama,37,33,37,33,0,13,295,126
1500000US010890103031,Block Group 1; Census Tract 103.03; Madison County; Alabama,36,63,0,13,36,63,73,71
1500000US010890103032,Block Group 2; Census Tract 103.03; Madison County; Alabama,0,13,0,13,0,13,397,356
1500000US010890103041,Block Group 1; Census Tract 103.04; Madison County; Alabama,9,17,9,17,0,13,30,29
1500000US010890103042,Block Group 2; Census Tract 103.04; Madison County; Alabama,20,32,0,13,20,32,124,81
1500000US010890103043,Block Group 3; Census Tract 103.04; Madison County; Alabama,30,34,0,13,30,34,197,87
1500000US010890103044,Block Group 4; Census Tract 103.04; Madison County; Alabama,34,39,0,13,34,39,104,78
1500000US010890104031,Block Group 1; Census Tract 104.03; Madison County; Alabama,59,80,59,80,0,13,247,122
1500000US010890104032,Block Group 2; Census Tract 104.03; Madison County; Alabama,25,31,25,31,0,13,248,108
1500000US010890104041,Block Group 1; Census Tract 104.04; Madison County; Alabama,64,70,24,47,40,49,171,100
1500000US010890104042,Block Group 2; Census Tract 104.04; Madison County; Alabama,103,84,15,24,88,79,111,98
1500000US010890104051,Block Group 1; Census Tract 104.05; Madison County; Alabama,70,98,70,98,0,13,340,196
1500000US010890104052,Block Group 2; Census Tract 104.05; Madison County; Alabama,80,81,60,70,20,31,74,43
1500000US010890104061,Block Group 1; Census Tract 104.06; Madison County; Alabama,28,39,28,39,0,13,295,104
1500000US010890104062,Block Group 2; Census Tract 104.06; Madison County; Alabama,88,129,18,28,70,125,122,86
1500000US010890105021,Block Group 1; Census Tract 105.02; Madison County; Alabama,96,60,46,41,50,40,319,182
1500000US010890105022,Block Group 2; Census Tract 105.02; Madison County; Alabama,0,13,0,13,0,13,120,75
1500000US010890105031,Block Group 1; Census Tract 105.03; Madison County; Alabama,0,13,0,13,0,13,60,56
1500000US010890105032,Block Group 2; Census Tract 105.03; Madison County; Alabama,60,61,37,51,23,37,218,163
1500000US010890105033,Block Group 3; Census Tract 105.03; Madison County; Alabama,0,13,0,13,0,13,92,115
1500000US010890105034,Block Group 4; Census Tract 105.03; Madison County; Alabama,59,56,29,56,30,49,238,171
1500000US010890105041,Block Group 1; Census Tract 105.04; Madison County; Alabama,0,13,0,13,0,13,440,184
1500000US010890105042,Block Group 2; Census Tract 105.04; Madison County; Alabama,0,13,0,13,0,13,143,94
1500000US010890105043,Block Group 3; Census Tract 105.04; Madison County; Alabama,28,39,28,39,0,13,98,100
1500000US010890105044,Block Group 4; Census Tract 105.04; Madison County; Alabama,0,13,0,13,0,13,162,91
1500000US010890105045,Block Group 5; Census Tract 105.04; Madison County; Alabama,0,13,0,13,0,13,68,50
1500000US010890106121,Block Group 1; Census Tract 106.12; Madison County; Alabama,0,13,0,13,0,13,118,69
1500000US010890106122,Block Group 2; Census Tract 106.12; Madison County; Alabama,16,26,16,26,0,13,397,156
1500000US010890106123,Block Group 3; Census Tract 106.12; Madison County; Alabama,17,30,0,13,17,30,123,77
1500000US010890106231,Block Group 1; Census Tract 106.23; Madison County; Alabama,0,13,0,13,0,13,86,73
1500000US010890106232,Block Group 2; Census Tract 106.23; Madison County; Alabama,21,29,3,5,18,29,251,132
1500000US010890106233,Block Group 3; Census Tract 106.23; Madison County; Alabama,104,89,0,13,104,89,154,72
1500000US010890106251,Block Group 1; Census Tract 106.25; Madison County; Alabama,0,13,0,13,0,13,86,89
1500000US010890106252,Block Group 2; Census Tract 106.25; Madison County; Alabama,458,427,440,437,18,42,261,172
1500000US010890106253,Block Group 3; Census Tract 106.25; Madison County; Alabama,0,13,0,13,0,13,69,79
1500000US010890106261,Block Group 1; Census Tract 106.26; Madison County; Alabama,0,13,0,13,0,13,94,88
1500000US010890106262,Block Group 2; Census Tract 106.26; Madison County; Alabama,222,188,90,98,132,175,29,50
1500000US010890106263,Block Group 3; Census Tract 106.26; Madison County; Alabama,22,37,0,13,22,37,45,45
1500000US010890106271,Block Group 1; Census Tract 106.27; Madison County; Alabama,34,55,0,13,34,55,60,55
1500000US010890106272,Block Group 2; Census Tract 106.27; Madison County; Alabama,71,92,0,13,71,92,79,89
1500000US010890106273,Block Group 3; Census Tract 106.27; Madison County; Alabama,0,13,0,13,0,13,64,61
1500000US010890106281,Block Group 1; Census Tract 106.28; Madison County; Alabama,13,20,13,20,0,13,78,92
1500000US010890106282,Block Group 2; Census Tract 106.28; Madison County; Alabama,40,50,40,50,0,13,121,64
1500000US010890106291,Block Group 1; Census Tract 106.29; Madison County; Alabama,11,20,0,13,11,20,304,117
1500000US010890106292,Block Group 2; Census Tract 106.29; Madison County; Alabama,9,14,9,14,0,13,227,140
1500000US010890106301,Block Group 1; Census Tract 106.30; Madison County; Alabama,0,13,0,13,0,13,65,43
1500000US010890106302,Block Group 2; Census Tract 106.30; Madison County; Alabama,16,23,0,13,16,23,175,92
1500000US010890106311,Block Group 1; Census Tract 106.31; Madison County; Alabama,0,13,0,13,0,13,210,106
1500000US010890106312,Block Group 2; Census Tract 106.31; Madison County; Alabama,0,13,0,13,0,13,122,63
1500000US010890107031,Block Group 1; Census Tract 107.03; Madison County; Alabama,0,13,0,13,0,13,155,91
1500000US010890107032,Block Group 2; Census Tract 107.03; Madison County; Alabama,92,119,10,54,82,95,312,122
1500000US010890107041,Block Group 1; Census Tract 107.04; Madison County; Alabama,52,52,19,31,33,40,346,154
1500000US010890107042,Block Group 2; Census Tract 107.04; Madison County; Alabama,0,13,0,13,0,13,270,103
1500000US010890107043,Block Group 3; Census Tract 107.04; Madison County; Alabama,45,59,31,53,14,27,143,87
1500000US010890107051,Block Group 1; Census Tract 107.05; Madison County; Alabama,14,25,0,13,14,25,90,50
1500000US010890107052,Block Group 2; Census Tract 107.05; Madison County; Alabama,143,153,0,13,143,153,482,260
1500000US010890107061,Block Group 1; Census Tract 107.06; Madison County; Alabama,79,63,28,34,51,59,28,34
1500000US010890107062,Block Group 2; Census Tract 107.06; Madison County; Alabama,53,55,0,13,53,55,145,73
1500000US010890107063,Block Group 3; Census Tract 107.06; Madison County; Alabama,13,21,0,13,13,21,342,122
1500000US010890108011,Block Group 1; Census Tract 108.01; Madison County; Alabama,12,21,12,21,0,13,221,112
1500000US010890108012,Block Group 2; Census Tract 108.01; Madison County; Alabama,41,58,0,13,41,58,155,123
1500000US010890108013,Block Group 3; Census Tract 108.01; Madison County; Alabama,87,133,0,13,87,133,50,58
1500000US010890108021,Block Group 1; Census Tract 108.02; Madison County; Alabama,17,30,17,30,0,13,92,102
1500000US010890108022,Block Group 2; Census Tract 108.02; Madison County; Alabama,111,126,111,126,0,13,155,106
1500000US010890108023,Block Group 3; Census Tract 108.02; Madison County; Alabama,0,13,0,13,0,13,221,179
1500000US010890109021,Block Group 1; Census Tract 109.02; Madison County; Alabama,53,40,9,7,44,39,99,35
1500000US010890109022,Block Group 2; Census Tract 109.02; Madison County; Alabama,0,13,0,13,0,13,53,30
1500000US010890109023,Block Group 3; Census Tract 109.02; Madison County; Alabama,18,20,7,11,11,17,204,144
1500000US010890109031,Block Group 1; Census Tract 109.03; Madison County; Alabama,0,13,0,13,0,13,181,116
1500000US010890109032,Block Group 2; Census Tract 109.03; Madison County; Alabama,0,13,0,13,0,13,93,66
1500000US010890109033,Block Group 3; Census Tract 109.03; Madison County; Alabama,35,42,13,21,22,35,86,87
1500000US010890109041,Block Group 1; Census Tract 109.04; Madison County; Alabama,10,17,0,13,10,17,155,122
1500000US010890109042,Block Group 2; Census Tract 109.04; Madison County; Alabama,0,13,0,13,0,13,83,63
1500000US010890109051,Block Group 1; Census Tract 109.05; Madison County; Alabama,35,56,35,56,0,13,191,108
1500000US010890109052,Block Group 2; Census Tract 109.05; Madison County; Alabama,0,13,0,13,0,13,183,85
1500000US010890109053,Block Group 3; Census Tract 109.05; Madison County; Alabama,20,32,20,32,0,13,331,191
1500000US010890110121,Block Group 1; Census Tract 110.12; Madison County; Alabama,0,13,0,13,0,13,157,109
1500000US010890110122,Block Group 2; Census Tract 110.12; Madison County; Alabama,46,50,46,50,0,13,84,48
1500000US010890110123,Block Group 3; Census Tract 110.12; Madison County; Alabama,0,13,0,13,0,13,45,42
1500000US010890110131,Block Group 1; Census Tract 110.13; Madison County; Alabama,0,13,0,13,0,13,72,47
1500000US010890110132,Block Group 2; Census Tract 110.13; Madison County; Alabama,5,12,5,12,0,13,214,88
1500000US010890110133,Block Group 3; Census Tract 110.13; Madison County; Alabama,8,14,0,13,8,14,172,75
1500000US010890110211,Block Group 1; Census Tract 110.21; Madison County; Alabama,39,34,18,29,21,35,76,65
1500000US010890110212,Block Group 2; Census Tract 110.21; Madison County; Alabama,14,27,0,13,14,27,224,122
1500000US010890110213,Block Group 3; Census Tract 110.21; Madison County; Alabama,249,174,111,116,138,135,98,80
1500000US010890110231,Block Group 1; Census Tract 110.23; Madison County; Alabama,50,68,0,13,50,68,124,87
1500000US010890110232,Block Group 2; Census Tract 110.23; Madison County; Alabama,0,13,0,13,0,13,168,68
1500000US010890110233,Block Group 3; Census Tract 110.23; Madison County; Alabama,0,13,0,13,0,13,198,132
1500000US010890110241,Block Group 1; Census Tract 110.24; Madison County; Alabama,13,25,0,13,13,25,41,33
1500000US010890110242,Block Group 2; Census Tract 110.24; Madison County; Alabama,0,13,0,13,0,13,210,233
1500000US010890110251,Block Group 1; Census Tract 110.25; Madison County; Alabama,0,13,0,13,0,13,118,77
1500000US010890110252,Block Group 2; Census Tract 110.25; Madison County; Alabama,15,25,0,13,15,25,72,63
1500000US010890110253,Block Group 3; Census Tract 110.25; Madison County; Alabama,0,13,0,13,0,13,258,167
1500000US010890110254,Block Group 4; Census Tract 110.25; Madison County; Alabama,0,13,0,13,0,13,165,76
1500000US010890110261,Block Group 1; Census Tract 110.26; Madison County; Alabama,10,15,0,13,10,15,62,46
1500000US010890110262,Block Group 2; Census Tract 110.26; Madison County; Alabama,0,13,0,13,0,13,49,39
1500000US010890110271,Block Group 1; Census Tract 110.27; Madison County; Alabama,89,90,0,13,89,90,38,40
1500000US010890110272,Block Group 2; Census Tract 110.27; Madison County; Alabama,45,42,24,29,21,32,234,159
1500000US010890110281,Block Group 1; Census Tract 110.28; Madison County; Alabama,46,40,24,28,22,27,93,69
1500000US010890110282,Block Group 2; Census Tract 110.28; Madison County; Alabama,240,184,0,13,240,184,0,13
1500000US010890110283,Block Group 3; Census Tract 110.28; Madison County; Alabama,32,36,12,20,20,30,125,129
1500000US010890111001,Block Group 1; Census Tract 111; Madison County; Alabama,0,13,0,13,0,13,18,16
1500000US010890111002,Block Group 2; Census Tract 111; Madison County; Alabama,0,13,0,13,0,13,77,32
1500000US010890112011,Block Group 1; Census Tract 112.01; Madison County; Alabama,0,13,0,13,0,13,127,101
1500000US010890112012,Block Group 2; Census Tract 112.01; Madison County; Alabama,0,13,0,13,0,13,597,220
1500000US010890112021,Block Group 1; Census Tract 112.02; Madison County; Alabama,14,22,14,22,0,13,315,199
1500000US010890112022,Block Group 2; Census Tract 112.02; Madison County; Alabama,61,83,61,83,0,13,239,124
1500000US010890112023,Block Group 3; Census Tract 112.02; Madison County; Alabama,0,13,0,13,0,13,245,132
1500000US010890112031,Block Group 1; Census Tract 112.03; Madison County; Alabama,0,13,0,13,0,13,35,54
1500000US010890112032,Block Group 2; Census Tract 112.03; Madison County; Alabama,69,68,29,46,40,48,435,176
1500000US010890112033,Block Group 3; Census Tract 112.03; Madison County; Alabama,0,13,0,13,0,13,176,117
1500000US010890113011,Block Group 1; Census Tract 113.01; Madison County; Alabama,85,69,69,66,16,23,176,72
1500000US010890113012,Block Group 2; Census Tract 113.01; Madison County; Alabama,35,35,10,14,25,32,162,71
1500000US010890113021,Block Group 1; Census Tract 113.02; Madison County; Alabama,0,13,0,13,0,13,141,81
1500000US010890113022,Block Group 2; Census Tract 113.02; Madison County; Alabama,14,24,14,24,0,13,118,81
1500000US010890113023,Block Group 3; Census Tract 113.02; Madison County; Alabama,3,5,0,13,3,5,77,53
1500000US010890114001,Block Group 1; Census Tract 114; Madison County; Alabama,13,21,0,13,13,21,90,59
1500000US010890114002,Block Group 2; Census Tract 114; Madison County; Alabama,53,37,47,35,6,9,51,49
1500000US010890114003,Block Group 3; Census Tract 114; Madison County; Alabama,37,30,4,6,33,29,200,105
1500000US010890114004,Block Group 4; Census Tract 114; Madison County; Alabama,20,28,20,28,0,13,163,100
