GEO_ID,NAME,Total,Total_MOE
1500000US010890002031,Block Group 1; Census Tract 2.03; Madison County; Alabama,93,58
1500000US010890020001,Block Group 1; Census Tract 20; Madison County; Alabama,205,62
1500000US010890020002,Block Group 2; Census Tract 20; Madison County; Alabama,604,178
1500000US010890021001,Block Group 1; Census Tract 21; Madison County; Alabama,50,49
1500000US010890021002,Block Group 2; Census Tract 21; Madison County; Alabama,184,88
1500000US010890021003,Block Group 3; Census Tract 21; Madison County; Alabama,56,39
1500000US010890022001,Block Group 1; Census Tract 22; Madison County; Alabama,210,77
1500000US010890022002,Block Group 2; Census Tract 22; Madison County; Alabama,153,73
1500000US010890023001,Block Group 1; Census Tract 23; Madison County; Alabama,240,149
1500000US010890023002,Block Group 2; Census Tract 23; Madison County; Alabama,381,226
1500000US010890023003,Block Group 3; Census Tract 23; Madison County; Alabama,391,267
1500000US010890023004,Block Group 4; Census Tract 23; Madison County; Alabama,313,138
1500000US010890024001,Block Group 1; Census Tract 24; Madison County; Alabama,0,13
1500000US010890024002,Block Group 2; Census Tract 24; Madison County; Alabama,110,77
1500000US010890024003,Block Group 3; Census Tract 24; Madison County; Alabama,194,90
1500000US010890024004,Block Group 4; Census Tract 24; Madison County; Alabama,301,170
1500000US010890025011,Block Group 1; Census Tract 25.01; Madison County; Alabama,0,13
1500000US010890025012,Block Group 2; Census Tract 25.01; Madison County; Alabama,0,13
1500000US010890025013,Block Group 3; Census Tract 25.01; Madison County; Alabama,116,111
1500000US010890025021,Block Group 1; Census Tract 25.02; Madison County; Alabama,177,69
1500000US010890025022,Block Group 2; Census Tract 25.02; Madison County; Alabama,84,70
1500000US010890025023,Block Group 3; Census Tract 25.02; Madison County; Alabama,50,44
1500000US010890026001,Block Group 1; Census Tract 26; Madison County; Alabama,194,92
1500000US010890026002,Block Group 2; Census Tract 26; Madison County; Alabama,383,109
1500000US010890026003,Block Group 3; Census Tract 26; Madison County; Alabama,371,133
1500000US010890027011,Block Group 1; Census Tract 27.01; Madison County; Alabama,588,104
1500000US010890027012,Block Group 2; Census Tract 27.01; Madison County; Alabama,306,108
1500000US010890027211,Block Group 1; Census Tract 27.21; Madison County; Alabama,796,119
1500000US010890027212,Block Group 2; Census Tract 27.21; Madison County; Alabama,679,137
1500000US010890027221,Block Group 1; Census Tract 27.22; Madison County; Alabama,419,75
1500000US010890027222,Block Group 2; Census Tract 27.22; Madison County; Alabama,557,190
1500000US010890028011,Block Group 1; Census Tract 28.01; Madison County; Alabama,253,94
1500000US010890028012,Block Group 2; Census Tract 28.01; Madison County; Alabama,481,169
1500000US010890028013,Block Group 3; Census Tract 28.01; Madison County; Alabama,148,82
1500000US010890028031,Block Group 1; Census Tract 28.03; Madison County; Alabama,678,177
1500000US010890028032,Block Group 2; Census Tract 28.03; Madison County; Alabama,963,160
1500000US010890028041,Block Group 1; Census Tract 28.04; Madison County; Alabama,245,83
1500000US010890028042,Block Group 2; Census Tract 28.04; Madison County; Alabama,856,165
1500000US010890029111,Block Group 1; Census Tract 29.11; Madison County; Alabama,839,152
1500000US010890029112,Block Group 2; Census Tract 29.11; Madison County; Alabama,483,142
1500000US010890029113,Block Group 3; Census Tract 29.11; Madison County; Alabama,479,128
1500000US010890029121,Block Group 1; Census Tract 29.12; Madison County; Alabama,506,79
1500000US010890029122,Block Group 2; Census Tract 29.12; Madison County; Alabama,362,66
1500000US010890029221,Block Group 1; Census Tract 29.22; Madison County; Alabama,535,108
1500000US010890029222,Block Group 2; Census Tract 29.22; Madison County; Alabama,745,130
1500000US010890029223,Block Group 3; Census Tract 29.22; Madison County; Alabama,283,59
1500000US010890029231,Block Group 1; Census Tract 29.23; Madison County; Alabama,569,214
1500000US010890029232,Block Group 2; Census Tract 29.23; Madison County; Alabama,403,150
1500000US010890029233,Block Group 3; Census Tract 29.23; Madison County; Alabama,323,140
1500000US010890029241,Block Group 1; Census Tract 29.24; Madison County; Alabama,299,117
1500000US010890029242,Block Group 2; Census Tract 29.24; Madison County; Alabama,629,237
1500000US010890030001,Block Group 1; Census Tract 30; Madison County; Alabama,68,42
1500000US010890030002,Block Group 2; Census Tract 30; Madison County; Alabama,293,107
1500000US010890031001,Block Group 1; Census Tract 31; Madison County; Alabama,281,79
1500000US010890031002,Block Group 2; Census Tract 31; Madison County; Alabama,110,57
1500000US010890031003,Block Group 3; Census Tract 31; Madison County; Alabama,169,66
1500000US010890101011,Block Group 1; Census Tract 101.01; Madison County; Alabama,682,135
1500000US010890101012,Block Group 2; Census Tract 101.01; Madison County; Alabama,523,285
1500000US010890101013,Block Group 3; Census Tract 101.01; Madison County; Alabama,482,162
1500000US010890101021,Block Group 1; Census Tract 101.02; Madison County; Alabama,776,197
1500000US010890101022,Block Group 2; Census Tract 101.02; Madison County; Alabama,1135,251
1500000US010890102001,Block Group 1; Census Tract 102; Madison County; Alabama,942,388
1500000US010890102002,Block Group 2; Census Tract 102; Madison County; Alabama,890,170
1500000US010890102003,Block Group 3; Census Tract 102; Madison County; Alabama,517,137
1500000US010890103021,Block Group 1; Census Tract 103.02; Madison County; Alabama,609,160
1500000US010890103022,Block Group 2; Census Tract 103.02; Madison County; Alabama,770,179
1500000US010890103031,Block Group 1; Census Tract 103.03; Madison County; Alabama,564,177
1500000US010890103032,Block Group 2; Census Tract 103.03; Madison County; Alabama,800,385
1500000US010890103041,Block Group 1; Census Tract 103.04; Madison County; Alabama,255,117
1500000US010890103042,Block Group 2; Census Tract 103.04; Madison County; Alabama,290,103
1500000US010890103043,Block Group 3; Census Tract 103.04; Madison County; Alabama,529,188
1500000US010890103044,Block Group 4; Census Tract 103.04; Madison County; Alabama,410,137
1500000US010890104031,Block Group 1; Census Tract 104.03; Madison County; Alabama,648,215
1500000US010890104032,Block Group 2; Census Tract 104.03; Madison County; Alabama,518,129
1500000US010890104041,Block Group 1; Census Tract 104.04; Madison County; Alabama,572,195
1500000US010890104042,Block Group 2; Census Tract 104.04; Madison County; Alabama,312,134
1500000US010890104051,Block Group 1; Census Tract 104.05; Madison County; Alabama,781,259
1500000US010890104052,Block Group 2; Census Tract 104.05; Madison County; Alabama,700,216
1500000US010890104061,Block Group 1; Census Tract 104.06; Madison County; Alabama,477,164
1500000US010890104062,Block Group 2; Census Tract 104.06; Madison County; Alabama,677,197
1500000US010890105021,Block Group 1; Census Tract 105.02; Madison County; Alabama,784,230
1500000US010890105022,Block Group 2; Census Tract 105.02; Madison County; Alabama,557,92
1500000US010890105031,Block Group 1; Census Tract 105.03; Madison County; Alabama,518,191
1500000US010890105032,Block Group 2; Census Tract 105.03; Madison County; Alabama,520,197
1500000US010890105033,Block Group 3; Census Tract 105.03; Madison County; Alabama,366,178
1500000US010890105034,Block Group 4; Census Tract 105.03; Madison County; Alabama,687,217
1500000US010890105041,Block Group 1; Census Tract 105.04; Madison County; Alabama,1294,270
1500000US010890105042,Block Group 2; Census Tract 105.04; Madison County; Alabama,321,95
1500000US010890105043,Block Group 3; Census Tract 105.04; Madison County; Alabama,210,102
1500000US010890105044,Block Group 4; Census Tract 105.04; Madison County; Alabama,283,102
1500000US010890105045,Block Group 5; Census Tract 105.04; Madison County; Alabama,328,108
1500000US010890106121,Block Group 1; Census Tract 106.12; Madison County; Alabama,308,103
1500000US010890106122,Block Group 2; Census Tract 106.12; Madison County; Alabama,1290,212
1500000US010890106123,Block Group 3; Census Tract 106.12; Madison County; Alabama,431,136
1500000US010890106231,Block Group 1; Census Tract 106.23; Madison County; Alabama,644,161
1500000US010890106232,Block Group 2; Census Tract 106.23; Madison County; Alabama,1094,445
1500000US010890106233,Block Group 3; Census Tract 106.23; Madison County; Alabama,890,198
1500000US010890106251,Block Group 1; Census Tract 106.25; Madison County; Alabama,0,13
1500000US010890106252,Block Group 2; Census Tract 106.25; Madison County; Alabama,627,496
1500000US010890106253,Block Group 3; Census Tract 106.25; Madison County; Alabama,228,108
1500000US010890106261,Block Group 1; Census Tract 106.26; Madison County; Alabama,175,107
1500000US010890106262,Block Group 2; Census Tract 106.26; Madison County; Alabama,0,13
1500000US010890106263,Block Group 3; Census Tract 106.26; Madison County; Alabama,512,131
1500000US010890106271,Block Group 1; Census Tract 106.27; Madison County; Alabama,206,83
1500000US010890106272,Block Group 2; Census Tract 106.27; Madison County; Alabama,74,65
1500000US010890106273,Block Group 3; Census Tract 106.27; Madison County; Alabama,91,74
1500000US010890106281,Block Group 1; Census Tract 106.28; Madison County; Alabama,578,214
1500000US010890106282,Block Group 2; Census Tract 106.28; Madison County; Alabama,715,122
1500000US010890106291,Block Group 1; Census Tract 106.29; Madison County; Alabama,776,123
1500000US010890106292,Block Group 2; Census Tract 106.29; Madison County; Alabama,849,188
1500000US010890106301,Block Group 1; Census Tract 106.30; Madison County; Alabama,425,156
1500000US010890106302,Block Group 2; Census Tract 106.30; Madison County; Alabama,765,101
1500000US010890106311,Block Group 1; Census Tract 106.31; Madison County; Alabama,1114,180
1500000US010890106312,Block Group 2; Census Tract 106.31; Madison County; Alabama,883,124
1500000US010890107031,Block Group 1; Census Tract 107.03; Madison County; Alabama,558,128
1500000US010890107032,Block Group 2; Census Tract 107.03; Madison County; Alabama,1407,197
1500000US010890107041,Block Group 1; Census Tract 107.04; Madison County; Alabama,901,206
1500000US010890107042,Block Group 2; Census Tract 107.04; Madison County; Alabama,794,306
1500000US010890107043,Block Group 3; Census Tract 107.04; Madison County; Alabama,711,201
1500000US010890107051,Block Group 1; Census Tract 107.05; Madison County; Alabama,327,134
1500000US010890107052,Block Group 2; Census Tract 107.05; Madison County; Alabama,1191,322
1500000US010890107061,Block Group 1; Census Tract 107.06; Madison County; Alabama,166,74
1500000US010890107062,Block Group 2; Census Tract 107.06; Madison County; Alabama,287,101
1500000US010890107063,Block Group 3; Census Tract 107.06; Madison County; Alabama,844,142
1500000US010890108011,Block Group 1; Census Tract 108.01; Madison County; Alabama,798,197
1500000US010890108012,Block Group 2; Census Tract 108.01; Madison County; Alabama,951,368
1500000US010890108013,Block Group 3; Census Tract 108.01; Madison County; Alabama,420,146
1500000US010890108021,Block Group 1; Census Tract 108.02; Madison County; Alabama,484,225
1500000US010890108022,Block Group 2; Census Tract 108.02; Madison County; Alabama,879,267
1500000US010890108023,Block Group 3; Census Tract 108.02; Madison County; Alabama,705,260
1500000US010890109021,Block Group 1; Census Tract 109.02; Madison County; Alabama,242,60
1500000US010890109022,Block Group 2; Census Tract 109.02; Madison County; Alabama,204,63
1500000US010890109023,Block Group 3; Census Tract 109.02; Madison County; Alabama,414,157
1500000US010890109031,Block Group 1; Census Tract 109.03; Madison County; Alabama,392,149
1500000US010890109032,Block Group 2; Census Tract 109.03; Madison County; Alabama,520,174
1500000US010890109033,Block Group 3; Census Tract 109.03; Madison County; Alabama,1023,323
1500000US010890109041,Block Group 1; Census Tract 109.04; Madison County; Alabama,957,144
1500000US010890109042,Block Group 2; Census Tract 109.04; Madison County; Alabama,409,161
1500000US010890109051,Block Group 1; Census Tract 109.05; Madison County; Alabama,959,395
1500000US010890109052,Block Group 2; Census Tract 109.05; Madison County; Alabama,716,181
1500000US010890109053,Block Group 3; Census Tract 109.05; Madison County; Alabama,1161,237
1500000US010890110121,Block Group 1; Census Tract 110.12; Madison County; Alabama,866,150
1500000US010890110122,Block Group 2; Census Tract 110.12; Madison County; Alabama,693,158
1500000US010890110123,Block Group 3; Census Tract 110.12; Madison County; Alabama,480,110
1500000US010890110131,Block Group 1; Census Tract 110.13; Madison County; Alabama,440,124
1500000US010890110132,Block Group 2; Census Tract 110.13; Madison County; Alabama,812,177
1500000US010890110133,Block Group 3; Census Tract 110.13; Madison County; Alabama,267,87
1500000US010890110211,Block Group 1; Census Tract 110.21; Madison County; Alabama,154,93
1500000US010890110212,Block Group 2; Census Tract 110.21; Madison County; Alabama,545,187
1500000US010890110213,Block Group 3; Census Tract 110.21; Madison County; Alabama,31,26
1500000US010890110231,Block Group 1; Census Tract 110.23; Madison County; Alabama,247,89
1500000US010890110232,Block Group 2; Census Tract 110.23; Madison County; Alabama,575,121
1500000US010890110233,Block Group 3; Census Tract 110.23; Madison County; Alabama,1193,234
1500000US010890110241,Block Group 1; Census Tract 110.24; Madison County; Alabama,649,133
1500000US010890110242,Block Group 2; Census Tract 110.24; Madison County; Alabama,1031,263
1500000US010890110251,Block Group 1; Census Tract 110.25; Madison County; Alabama,271,102
1500000US010890110252,Block Group 2; Census Tract 110.25; Madison County; Alabama,129,88
1500000US010890110253,Block Group 3; Census Tract 110.25; Madison County; Alabama,477,196
1500000US010890110254,Block Group 4; Census Tract 110.25; Madison County; Alabama,826,173
1500000US010890110261,Block Group 1; Census Tract 110.26; Madison County; Alabama,605,167
1500000US010890110262,Block Group 2; Census Tract 110.26; Madison County; Alabama,686,169
1500000US010890110271,Block Group 1; Census Tract 110.27; Madison County; Alabama,282,113
1500000US010890110272,Block Group 2; Census Tract 110.27; Madison County; Alabama,558,137
1500000US010890110281,Block Group 1; Census Tract 110.28; Madison County; Alabama,569,401
1500000US010890110282,Block Group 2; Census Tract 110.28; Madison County; Alabama,0,13
1500000US010890110283,Block Group 3; Census Tract 110.28; Madison County; Alabama,223,131
1500000US010890111001,Block Group 1; Census Tract 111; Madison County; Alabama,0,13
1500000US010890111002,Block Group 2; Census Tract 111; Madison County; Alabama,8,13
1500000US010890112011,Block Group 1; Census Tract 112.01; Madison County; Alabama,646,185
1500000US010890112012,Block Group 2; Census Tract 112.01; Madison County; Alabama,1225,291
1500000US010890112021,Block Group 1; Census Tract 112.02; Madison County; Alabama,62,51
1500000US010890112022,Block Group 2; Census Tract 112.02; Madison County; Alabama,470,317
1500000US010890112023,Block Group 3; Census Tract 112.02; Madison County; Alabama,504,189
1500000US010890112031,Block Group 1; Census Tract 112.03; Madison County; Alabama,251,140
1500000US010890112032,Block Group 2; Census Tract 112.03; Madison County; Alabama,1152,144
1500000US010890112033,Block Group 3; Census Tract 112.03; Madison County; Alabama,595,244
1500000US010890113011,Block Group 1; Census Tract 113.01; Madison County; Alabama,612,102
1500000US010890113012,Block Group 2; Census Tract 113.01; Madison County; Alabama,544,88
1500000US010890113021,Block Group 1; Census Tract 113.02; Madison County; Alabama,530,104
1500000US010890113022,Block Group 2; Census Tract 113.02; Madison County; Alabama,504,167
1500000US010890113023,Block Group 3; Census Tract 113.02; Madison County; Alabama,616,130
1500000US010890114001,Block Group 1; Census Tract 114; Madison County; Alabama,248,97
1500000US010890114002,Block Group 2; Census Tract 114; Madison County; Alabama,151,74
1500000US010890114003,Block Group 3; Census Tract 114; Madison County; Alabama,405,114
1500000US010890114004,Block Group 4; Census Tract 114; Madison County; Alabama,463,175
