GEO_ID,NAME,Total,Total_MOE
1500000US010890002031,Block Group 1; Census Tract 2.03; Madison County; Alabama,1015,549
1500000US010890014032,Block Group 2; Census Tract 14.03; Madison County; Alabama,806,220
1500000US010890014041,Block Group 1; Census Tract 14.04; Madison County; Alabama,953,443
1500000US010890014042,Block Group 2; Census Tract 14.04; Madison County; Alabama,1037,345
1500000US010890014043,Block Group 3; Census Tract 14.04; Madison County; Alabama,1216,360
1500000US010890015001,Block Group 1; Census Tract 15; Madison County; Alabama,1597,564
1500000US010890015002,Block Group 2; Census Tract 15; Madison County; Alabama,1244,501
1500000US010890015003,Block Group 3; Census Tract 15; Madison County; Alabama,2117,557
1500000US010890015004,Block Group 4; Census Tract 15; Madison County; Alabama,743,389
1500000US010890017001,Block Group 1; Census Tract 17; Madison County; Alabama,637,131
1500000US010890017002,Block Group 2; Census Tract 17; Madison County; Alabama,856,164
1500000US010890018011,Block Group 1; Census Tract 18.01; Madison County; Alabama,1306,261
1500000US010890018012,Block Group 2; Census Tract 18.01; Madison County; Alabama,714,226
1500000US010890018013,Block Group 3; Census Tract 18.01; Madison County; Alabama,826,230
1500000US010890019011,Block Group 1; Census Tract 19.01; Madison County; Alabama,857,247
1500000US010890019012,Block Group 2; Census Tract 19.01; Madison County; Alabama,1111,269
1500000US010890019013,Block Group 3; Census Tract 19.01; Madison County; Alabama,965,197
1500000US010890019021,Block Group 1; Census Tract 19.02; Madison County; Alabama,1839,202
1500000US010890019031,Block Group 1; Census Tract 19.03; Madison County; Alabama,1768,173
1500000US010890020001,Block Group 1; Census Tract 20; Madison County; Alabama,530,161
1500000US010890020002,Block Group 2; Census Tract 20; Madison County; Alabama,1219,343
1500000US010890021001,Block Group 1; Census Tract 21; Madison County; Alabama,360,162
1500000US010890021002,Block Group 2; Census Tract 21; Madison County; Alabama,906,377
1500000US010890021003,Block Group 3; Census Tract 21; Madison County; Alabama,687,258
1500000US010890022001,Block Group 1; Census Tract 22; Madison County; Alabama,1203,223
1500000US010890022002,Block Group 2; Census Tract 22; Madison County; Alabama,436,113
1500000US010890023001,Block Group 1; Census Tract 23; Madison County; Alabama,658,291
1500000US010890023002,Block Group 2; Census Tract 23; Madison County; Alabama,991,341
1500000US010890023003,Block Group 3; Census Tract 23; Madison County; Alabama,1167,807
1500000US010890023004,Block Group 4; Census Tract 23; Madison County; Alabama,1295,410
1500000US010890024001,Block Group 1; Census Tract 24; Madison County; Alabama,463,284
1500000US010890024002,Block Group 2; Census Tract 24; Madison County; Alabama,814,349
1500000US010890024003,Block Group 3; Census Tract 24; Madison County; Alabama,905,444
1500000US010890024004,Block Group 4; Census Tract 24; Madison County; Alabama,955,459
1500000US010890025011,Block Group 1; Census Tract 25.01; Madison County; Alabama,844,277
1500000US010890025012,Block Group 2; Census Tract 25.01; Madison County; Alabama,527,225
1500000US010890025013,Block Group 3; Census Tract 25.01; Madison County; Alabama,851,359
1500000US010890025021,Block Group 1; Census Tract 25.02; Madison County; Alabama,474,196
1500000US010890025022,Block Group 2; Census Tract 25.02; Madison County; Alabama,1296,615
1500000US010890025023,Block Group 3; Census Tract 25.02; Madison County; Alabama,1038,254
1500000US010890026001,Block Group 1; Census Tract 26; Madison County; Alabama,1176,306
1500000US010890026002,Block Group 2; Census Tract 26; Madison County; Alabama,728,204
1500000US010890026003,Block Group 3; Census Tract 26; Madison County; Alabama,1632,379
1500000US010890027011,Block Group 1; Census Tract 27.01; Madison County; Alabama,1059,191
1500000US010890027012,Block Group 2; Census Tract 27.01; Madison County; Alabama,1453,441
1500000US010890027211,Block Group 1; Census Tract 27.21; Madison County; Alabama,1513,208
1500000US010890027212,Block Group 2; Census Tract 27.21; Madison County; Alabama,2011,386
1500000US010890027221,Block Group 1; Census Tract 27.22; Madison County; Alabama,921,215
1500000US010890027222,Block Group 2; Census Tract 27.22; Madison County; Alabama,1526,267
1500000US010890028011,Block Group 1; Census Tract 28.01; Madison County; Alabama,1177,371
1500000US010890028012,Block Group 2; Census Tract 28.01; Madison County; Alabama,1502,332
1500000US010890028013,Block Group 3; Census Tract 28.01; Madison County; Alabama,1333,410
1500000US010890028031,Block Group 1; Census Tract 28.03; Madison County; Alabama,1600,441
1500000US010890028032,Block Group 2; Census Tract 28.03; Madison County; Alabama,2135,357
1500000US010890028041,Block Group 1; Census Tract 28.04; Madison County; Alabama,606,222
1500000US010890028042,Block Group 2; Census Tract 28.04; Madison County; Alabama,1984,510
1500000US010890029111,Block Group 1; Census Tract 29.11; Madison County; Alabama,1711,302
1500000US010890029112,Block Group 2; Census Tract 29.11; Madison County; Alabama,896,235
1500000US010890029113,Block Group 3; Census Tract 29.11; Madison County; Alabama,994,302
1500000US010890029121,Block Group 1; Census Tract 29.12; Madison County; Alabama,1120,263
1500000US010890029122,Block Group 2; Census Tract 29.12; Madison County; Alabama,900,201
1500000US010890029221,Block Group 1; Census Tract 29.22; Madison County; Alabama,1106,252
1500000US010890029222,Block Group 2; Census Tract 29.22; Madison County; Alabama,1680,240
1500000US010890029223,Block Group 3; Census Tract 29.22; Madison County; Alabama,662,138
1500000US010890029231,Block Group 1; Census Tract 29.23; Madison County; Alabama,911,316
1500000US010890029232,Block Group 2; Census Tract 29.23; Madison County; Alabama,856,298
1500000US010890029233,Block Group 3; Census Tract 29.23; Madison County; Alabama,694,232
1500000US010890029241,Block Group 1; Census Tract 29.24; Madison County; Alabama,1150,238
1500000US010890029242,Block Group 2; Census Tract 29.24; Madison County; Alabama,2088,724
1500000US010890030001,Block Group 1; Census Tract 30; Madison County; Alabama,646,201
1500000US010890030002,Block Group 2; Census Tract 30; Madison County; Alabama,1505,513
1500000US010890031001,Block Group 1; Census Tract 31; Madison County; Alabama,3043,317
1500000US010890031002,Block Group 2; Census Tract 31; Madison County; Alabama,553,153
1500000US010890031003,Block Group 3; Census Tract 31; Madison County; Alabama,984,160
1500000US010890101011,Block Group 1; Census Tract 101.01; Madison County; Alabama,1831,386
1500000US010890101012,Block Group 2; Census Tract 101.01; Madison County; Alabama,1089,389
1500000US010890101013,Block Group 3; Census Tract 101.01; Madison County; Alabama,1177,364
1500000US010890101021,Block Group 1; Census Tract 101.02; Madison County; Alabama,2046,552
1500000US010890101022,Block Group 2; Census Tract 101.02; Madison County; Alabama,2531,502
1500000US010890102001,Block Group 1; Census Tract 102; Madison County; Alabama,2028,812
1500000US010890102002,Block Group 2; Census Tract 102; Madison County; Alabama,1839,345
1500000US010890102003,Block Group 3; Census Tract 102; Madison County; Alabama,1079,310
1500000US010890103021,Block Group 1; Census Tract 103.02; Madison County; Alabama,2023,578
1500000US010890103022,Block Group 2; Census Tract 103.02; Madison County; Alabama,1919,429
1500000US010890103031,Block Group 1; Census Tract 103.03; Madison County; Alabama,1508,438
1500000US010890103032,Block Group 2; Census Tract 103.03; Madison County; Alabama,1657,667
1500000US010890103041,Block Group 1; Census Tract 103.04; Madison County; Alabama,611,252
1500000US010890103042,Block Group 2; Census Tract 103.04; Madison County; Alabama,781,270
1500000US010890103043,Block Group 3; Census Tract 103.04; Madison County; Alabama,1218,392
1500000US010890103044,Block Group 4; Census Tract 103.04; Madison County; Alabama,1125,320
1500000US010890104031,Block Group 1; Census Tract 104.03; Madison County; Alabama,1090,339
1500000US010890104032,Block Group 2; Census Tract 104.03; Madison County; Alabama,1149,272
1500000US010890104041,Block Group 1; Census Tract 104.04; Madison County; Alabama,1500,454
1500000US010890104042,Block Group 2; Census Tract 104.04; Madison County; Alabama,928,338
1500000US010890104051,Block Group 1; Census Tract 104.05; Madison County; Alabama,1438,527
1500000US010890104052,Block Group 2; Census Tract 104.05; Madison County; Alabama,1713,535
1500000US010890104061,Block Group 1; Census Tract 104.06; Madison County; Alabama,982,356
1500000US010890104062,Block Group 2; Census Tract 104.06; Madison County; Alabama,1479,391
1500000US010890105021,Block Group 1; Census Tract 105.02; Madison County; Alabama,3025,1579
1500000US010890105022,Block Group 2; Census Tract 105.02; Madison County; Alabama,1146,210
1500000US010890105031,Block Group 1; Census Tract 105.03; Madison County; Alabama,1094,414
1500000US010890105032,Block Group 2; Census Tract 105.03; Madison County; Alabama,1240,560
1500000US010890105033,Block Group 3; Census Tract 105.03; Madison County; Alabama,843,396
1500000US010890105034,Block Group 4; Census Tract 105.03; Madison County; Alabama,1540,431
1500000US010890105041,Block Group 1; Census Tract 105.04; Madison County; Alabama,2741,536
1500000US010890105042,Block Group 2; Census Tract 105.04; Madison County; Alabama,813,239
1500000US010890105043,Block Group 3; Census Tract 105.04; Madison County; Alabama,766,281
1500000US010890105044,Block Group 4; Census Tract 105.04; Madison County; Alabama,812,341
1500000US010890105045,Block Group 5; Census Tract 105.04; Madison County; Alabama,663,213
1500000US010890106121,Block Group 1; Census Tract 106.12; Madison County; Alabama,833,257
1500000US010890106122,Block Group 2; Census Tract 106.12; Madison County; Alabama,3210,447
1500000US010890106123,Block Group 3; Census Tract 106.12; Madison County; Alabama,2322,543
1500000US010890106231,Block Group 1; Census Tract 106.23; Madison County; Alabama,1345,350
1500000US010890106232,Block Group 2; Census Tract 106.23; Madison County; Alabama,2441,934
1500000US010890106233,Block Group 3; Census Tract 106.23; Madison County; Alabama,2195,616
1500000US010890106251,Block Group 1; Census Tract 106.25; Madison County; Alabama,1473,640
1500000US010890106252,Block Group 2; Census Tract 106.25; Madison County; Alabama,2346,721
1500000US010890106253,Block Group 3; Census Tract 106.25; Madison County; Alabama,468,235
1500000US010890106261,Block Group 1; Census Tract 106.26; Madison County; Alabama,859,194
1500000US010890106262,Block Group 2; Census Tract 106.26; Madison County; Alabama,1208,272
1500000US010890106263,Block Group 3; Census Tract 106.26; Madison County; Alabama,1221,279
1500000US010890106271,Block Group 1; Census Tract 106.27; Madison County; Alabama,1868,606
1500000US010890106272,Block Group 2; Census Tract 106.27; Madison County; Alabama,1387,409
1500000US010890106273,Block Group 3; Census Tract 106.27; Madison County; Alabama,1160,294
1500000US010890106281,Block Group 1; Census Tract 106.28; Madison County; Alabama,1302,601
1500000US010890106282,Block Group 2; Census Tract 106.28; Madison County; Alabama,1641,319
1500000US010890106291,Block Group 1; Census Tract 106.29; Madison County; Alabama,1947,367
1500000US010890106292,Block Group 2; Census Tract 106.29; Madison County; Alabama,2083,449
1500000US010890106301,Block Group 1; Census Tract 106.30; Madison County; Alabama,1115,421
1500000US010890106302,Block Group 2; Census Tract 106.30; Madison County; Alabama,1574,273
1500000US010890106311,Block Group 1; Census Tract 106.31; Madison County; Alabama,2244,443
1500000US010890106312,Block Group 2; Census Tract 106.31; Madison County; Alabama,1927,288
1500000US010890107031,Block Group 1; Census Tract 107.03; Madison County; Alabama,1115,275
1500000US010890107032,Block Group 2; Census Tract 107.03; Madison County; Alabama,3486,519
1500000US010890107041,Block Group 1; Census Tract 107.04; Madison County; Alabama,1973,422
1500000US010890107042,Block Group 2; Census Tract 107.04; Madison County; Alabama,1794,687
1500000US010890107043,Block Group 3; Census Tract 107.04; Madison County; Alabama,1418,402
1500000US010890107051,Block Group 1; Census Tract 107.05; Madison County; Alabama,860,290
1500000US010890107052,Block Group 2; Census Tract 107.05; Madison County; Alabama,2589,732
1500000US010890107061,Block Group 1; Census Tract 107.06; Madison County; Alabama,564,172
1500000US010890107062,Block Group 2; Census Tract 107.06; Madison County; Alabama,1102,345
1500000US010890107063,Block Group 3; Census Tract 107.06; Madison County; Alabama,1808,287
1500000US010890108011,Block Group 1; Census Tract 108.01; Madison County; Alabama,1585,387
1500000US010890108012,Block Group 2; Census Tract 108.01; Madison County; Alabama,2408,710
1500000US010890108013,Block Group 3; Census Tract 108.01; Madison County; Alabama,877,280
1500000US010890108021,Block Group 1; Census Tract 108.02; Madison County; Alabama,807,334
1500000US010890108022,Block Group 2; Census Tract 108.02; Madison County; Alabama,1919,587
1500000US010890108023,Block Group 3; Census Tract 108.02; Madison County; Alabama,1460,489
1500000US010890109021,Block Group 1; Census Tract 109.02; Madison County; Alabama,751,143
1500000US010890109022,Block Group 2; Census Tract 109.02; Madison County; Alabama,412,126
1500000US010890109023,Block Group 3; Census Tract 109.02; Madison County; Alabama,899,309
1500000US010890109031,Block Group 1; Census Tract 109.03; Madison County; Alabama,1404,406
1500000US010890109032,Block Group 2; Census Tract 109.03; Madison County; Alabama,1210,375
1500000US010890109033,Block Group 3; Census Tract 109.03; Madison County; Alabama,2222,561
1500000US010890109041,Block Group 1; Census Tract 109.04; Madison County; Alabama,1938,308
1500000US010890109042,Block Group 2; Census Tract 109.04; Madison County; Alabama,914,351
1500000US010890109051,Block Group 1; Census Tract 109.05; Madison County; Alabama,2035,900
1500000US010890109052,Block Group 2; Census Tract 109.05; Madison County; Alabama,1500,374
1500000US010890109053,Block Group 3; Census Tract 109.05; Madison County; Alabama,2803,602
1500000US010890110121,Block Group 1; Census Tract 110.12; Madison County; Alabama,1824,345
1500000US010890110122,Block Group 2; Census Tract 110.12; Madison County; Alabama,1551,376
1500000US010890110123,Block Group 3; Census Tract 110.12; Madison County; Alabama,1113,275
1500000US010890110131,Block Group 1; Census Tract 110.13; Madison County; Alabama,873,210
1500000US010890110132,Block Group 2; Census Tract 110.13; Madison County; Alabama,1919,393
1500000US010890110133,Block Group 3; Census Tract 110.13; Madison County; Alabama,1105,283
1500000US010890110211,Block Group 1; Census Tract 110.21; Madison County; Alabama,1032,433
1500000US010890110212,Block Group 2; Census Tract 110.21; Madison County; Alabama,1621,434
1500000US010890110213,Block Group 3; Census Tract 110.21; Madison County; Alabama,1253,446
1500000US010890110231,Block Group 1; Census Tract 110.23; Madison County; Alabama,822,230
1500000US010890110232,Block Group 2; Census Tract 110.23; Madison County; Alabama,1471,302
1500000US010890110233,Block Group 3; Census Tract 110.23; Madison County; Alabama,2577,421
1500000US010890110241,Block Group 1; Census Tract 110.24; Madison County; Alabama,1882,340
1500000US010890110242,Block Group 2; Census Tract 110.24; Madison County; Alabama,2297,588
1500000US010890110251,Block Group 1; Census Tract 110.25; Madison County; Alabama,685,285
1500000US010890110252,Block Group 2; Census Tract 110.25; Madison County; Alabama,1054,366
1500000US010890110253,Block Group 3; Census Tract 110.25; Madison County; Alabama,915,314
1500000US010890110254,Block Group 4; Census Tract 110.25; Madison County; Alabama,1945,430
1500000US010890110261,Block Group 1; Census Tract 110.26; Madison County; Alabama,1182,296
1500000US010890110262,Block Group 2; Census Tract 110.26; Madison County; Alabama,1619,426
1500000US010890110271,Block Group 1; Census Tract 110.27; Madison County; Alabama,1268,345
1500000US010890110272,Block Group 2; Census Tract 110.27; Madison County; Alabama,1351,376
1500000US010890110281,Block Group 1; Census Tract 110.28; Madison County; Alabama,1391,605
1500000US010890110282,Block Group 2; Census Tract 110.28; Madison County; Alabama,1193,464
1500000US010890110283,Block Group 3; Census Tract 110.28; Madison County; Alabama,1452,312
1500000US010890111001,Block Group 1; Census Tract 111; Madison County; Alabama,348,206
1500000US010890111002,Block Group 2; Census Tract 111; Madison County; Alabama,580,127
1500000US010890112011,Block Group 1; Census Tract 112.01; Madison County; Alabama,1250,343
1500000US010890112012,Block Group 2; Census Tract 112.01; Madison County; Alabama,3241,576
1500000US010890112021,Block Group 1; Census Tract 112.02; Madison County; Alabama,1376,417
1500000US010890112022,Block Group 2; Census Tract 112.02; Madison County; Alabama,1731,603
1500000US010890112023,Block Group 3; Census Tract 112.02; Madison County; Alabama,1617,501
1500000US010890112031,Block Group 1; Census Tract 112.03; Madison County; Alabama,707,253
1500000US010890112032,Block Group 2; Census Tract 112.03; Madison County; Alabama,2687,230
1500000US010890112033,Block Group 3; Census Tract 112.03; Madison County; Alabama,1056,353
1500000US010890113011,Block Group 1; Census Tract 113.01; Madison County; Alabama,1458,191
1500000US010890113012,Block Group 2; Census Tract 113.01; Madison County; Alabama,1337,164
1500000US010890113021,Block Group 1; Census Tract 113.02; Madison County; Alabama,1407,360
1500000US010890113022,Block Group 2; Census Tract 113.02; Madison County; Alabama,1157,380
1500000US010890113023,Block Group 3; Census Tract 113.02; Madison County; Alabama,1413,305
1500000US010890114001,Block Group 1; Census Tract 114; Madison County; Alabama,470,159
1500000US010890114002,Block Group 2; Census Tract 114; Madison County; Alabama,449,180
1500000US010890114003,Block Group 3; Census Tract 114; Madison County; Alabama,841,225
1500000US010890114004,Block Group 4; Census Tract 114; Madison County; Alabama,1153,345
