GEO_ID,NAME,Total,Total_MOE
1500000US010890002031,Block Group 1; Census Tract 2.03; Madison County; Alabama,368,202
1500000US010890105034,Block Group 4; Census Tract 105.03; Madison County; Alabama,1089,371
1500000US010890105041,Block Group 1; Census Tract 105.04; Madison County; Alabama,1516,306
1500000US010890105042,Block Group 2; Census Tract 105.04; Madison County; Alabama,492,203
1500000US010890105043,Block Group 3; Census Tract 105.04; Madison County; Alabama,423,229
1500000US010890105044,Block Group 4; Census Tract 105.04; Madison County; Alabama,301,183
1500000US010890105045,Block Group 5; Census Tract 105.04; Madison County; Alabama,493,176
1500000US010890106121,Block Group 1; Census Tract 106.12; Madison County; Alabama,385,173
1500000US010890106122,Block Group 2; Census Tract 106.12; Madison County; Alabama,1899,374
1500000US010890106123,Block Group 3; Census Tract 106.12; Madison County; Alabama,1273,406
1500000US010890106231,Block Group 1; Census Tract 106.23; Madison County; Alabama,830,290
1500000US010890106232,Block Group 2; Census Tract 106.23; Madison County; Alabama,1388,831
1500000US010890106233,Block Group 3; Census Tract 106.23; Madison County; Alabama,1387,585
1500000US010890106251,Block Group 1; Census Tract 106.25; Madison County; Alabama,969,425
1500000US010890106252,Block Group 2; Census Tract 106.25; Madison County; Alabama,1366,596
1500000US010890106253,Block Group 3; Census Tract 106.25; Madison County; Alabama,374,227
1500000US010890106261,Block Group 1; Census Tract 106.26; Madison County; Alabama,345,163
1500000US010890106262,Block Group 2; Census Tract 106.26; Madison County; Alabama,751,270
1500000US010890106263,Block Group 3; Census Tract 106.26; Madison County; Alabama,741,283
1500000US010890106271,Block Group 1; Census Tract 106.27; Madison County; Alabama,868,340
1500000US010890106272,Block Group 2; Census Tract 106.27; Madison County; Alabama,955,338
1500000US010890106273,Block Group 3; Census Tract 106.27; Madison County; Alabama,697,218
1500000US010890106281,Block Group 1; Census Tract 106.28; Madison County; Alabama,759,391
1500000US010890106282,Block Group 2; Census Tract 106.28; Madison County; Alabama,731,220
1500000US010890106291,Block Group 1; Census Tract 106.29; Madison County; Alabama,1165,225
1500000US010890106292,Block Group 2; Census Tract 106.29; Madison County; Alabama,1329,339
1500000US010890106301,Block Group 1; Census Tract 106.30; Madison County; Alabama,547,266
1500000US010890106302,Block Group 2; Census Tract 106.30; Madison County; Alabama,972,238
1500000US010890106311,Block Group 1; Census Tract 106.31; Madison County; Alabama,1518,325
1500000US010890106312,Block Group 2; Census Tract 106.31; Madison County; Alabama,894,215
1500000US010890107031,Block Group 1; Census Tract 107.03; Madison County; Alabama,707,217
1500000US010890107032,Block Group 2; Census Tract 107.03; Madison County; Alabama,2160,452
1500000US010890107041,Block Group 1; Census Tract 107.04; Madison County; Alabama,736,168
1500000US010890107042,Block Group 2; Census Tract 107.04; Madison County; Alabama,704,363
1500000US010890107043,Block Group 3; Census Tract 107.04; Madison County; Alabama,617,223
1500000US010890107051,Block Group 1; Census Tract 107.05; Madison County; Alabama,623,258
1500000US010890107052,Block Group 2; Census Tract 107.05; Madison County; Alabama,1191,433
1500000US010890107061,Block Group 1; Census Tract 107.06; Madison County; Alabama,257,108
1500000US010890107062,Block Group 2; Census Tract 107.06; Madison County; Alabama,734,272
1500000US010890107063,Block Group 3; Census Tract 107.06; Madison County; Alabama,990,279
1500000US010890108011,Block Group 1; Census Tract 108.01; Madison County; Alabama,964,268
1500000US010890108012,Block Group 2; Census Tract 108.01; Madison County; Alabama,1506,626
1500000US010890108013,Block Group 3; Census Tract 108.01; Madison County; Alabama,435,199
1500000US010890108021,Block Group 1; Census Tract 108.02; Madison County; Alabama,290,149
1500000US010890108022,Block Group 2; Census Tract 108.02; Madison County; Alabama,1407,513
1500000US010890108023,Block Group 3; Census Tract 108.02; Madison County; Alabama,521,217
1500000US010890109021,Block Group 1; Census Tract 109.02; Madison County; Alabama,400,116
1500000US010890109022,Block Group 2; Census Tract 109.02; Madison County; Alabama,163,71
1500000US010890109023,Block Group 3; Census Tract 109.02; Madison County; Alabama,436,174
1500000US010890109031,Block Group 1; Census Tract 109.03; Madison County; Alabama,918,394
1500000US010890109032,Block Group 2; Census Tract 109.03; Madison County; Alabama,303,150
1500000US010890109033,Block Group 3; Census Tract 109.03; Madison County; Alabama,1204,384
1500000US010890109041,Block Group 1; Census Tract 109.04; Madison County; Alabama,983,381
1500000US010890109042,Block Group 2; Census Tract 109.04; Madison County; Alabama,549,257
1500000US010890109051,Block Group 1; Census Tract 109.05; Madison County; Alabama,1232,759
1500000US010890109052,Block Group 2; Census Tract 109.05; Madison County; Alabama,568,253
1500000US010890109053,Block Group 3; Census Tract 109.05; Madison County; Alabama,1319,296
1500000US010890110121,Block Group 1; Census Tract 110.12; Madison County; Alabama,883,329
1500000US010890110122,Block Group 2; Census Tract 110.12; Madison County; Alabama,810,263
1500000US010890110123,Block Group 3; Census Tract 110.12; Madison County; Alabama,522,184
1500000US010890110131,Block Group 1; Census Tract 110.13; Madison County; Alabama,376,126
1500000US010890110132,Block Group 2; Census Tract 110.13; Madison County; Alabama,1026,237
1500000US010890110133,Block Group 3; Census Tract 110.13; Madison County; Alabama,663,172
1500000US010890110211,Block Group 1; Census Tract 110.21; Madison County; Alabama,762,359
1500000US010890110212,Block Group 2; Census Tract 110.21; Madison County; Alabama,770,254
1500000US010890110213,Block Group 3; Census Tract 110.21; Madison County; Alabama,665,351
1500000US010890110231,Block Group 1; Census Tract 110.23; Madison County; Alabama,516,181
1500000US010890110232,Block Group 2; Census Tract 110.23; Madison County; Alabama,632,213
1500000US010890110233,Block Group 3; Census Tract 110.23; Madison County; Alabama,1561,363
1500000US010890110241,Block Group 1; Census Tract 110.24; Madison County; Alabama,1153,249
1500000US010890110242,Block Group 2; Census Tract 110.24; Madison County; Alabama,1130,291
1500000US010890110251,Block Group 1; Census Tract 110.25; Madison County; Alabama,359,227
1500000US010890110252,Block Group 2; Census Tract 110.25; Madison County; Alabama,675,315
1500000US010890110253,Block Group 3; Census Tract 110.25; Madison County; Alabama,413,213
1500000US010890110254,Block Group 4; Census Tract 110.25; Madison County; Alabama,865,260
1500000US010890110261,Block Group 1; Census Tract 110.26; Madison County; Alabama,657,228
1500000US010890110262,Block Group 2; Census Tract 110.26; Madison County; Alabama,791,235
1500000US010890110271,Block Group 1; Census Tract 110.27; Madison County; Alabama,693,274
1500000US010890110272,Block Group 2; Census Tract 110.27; Madison County; Alabama,672,303
1500000US010890110281,Block Group 1; Census Tract 110.28; Madison County; Alabama,470,157
1500000US010890110282,Block Group 2; Census Tract 110.28; Madison County; Alabama,746,363
1500000US010890110283,Block Group 3; Census Tract 110.28; Madison County; Alabama,762,219
1500000US010890111001,Block Group 1; Census Tract 111; Madison County; Alabama,248,182
1500000US010890111002,Block Group 2; Census Tract 111; Madison County; Alabama,329,98
1500000US010890112011,Block Group 1; Census Tract 112.01; Madison County; Alabama,818,273
1500000US010890112012,Block Group 2; Census Tract 112.01; Madison County; Alabama,1931,571
1500000US010890112021,Block Group 1; Census Tract 112.02; Madison County; Alabama,695,239
1500000US010890112022,Block Group 2; Census Tract 112.02; Madison County; Alabama,927,516
1500000US010890112023,Block Group 3; Census Tract 112.02; Madison County; Alabama,1067,368
1500000US010890112031,Block Group 1; Census Tract 112.03; Madison County; Alabama,471,259
1500000US010890112032,Block Group 2; Census Tract 112.03; Madison County; Alabama,1351,214
1500000US010890112033,Block Group 3; Census Tract 112.03; Madison County; Alabama,339,197
1500000US010890113011,Block Group 1; Census Tract 113.01; Madison County; Alabama,790,155
1500000US010890113012,Block Group 2; Census Tract 113.01; Madison County; Alabama,742,134
1500000US010890113021,Block Group 1; Census Tract 113.02; Madison County; Alabama,714,262
1500000US010890113022,Block Group 2; Census Tract 113.02; Madison County; Alabama,663,339
1500000US010890113023,Block Group 3; Census Tract 113.02; Madison County; Alabama,729,216
1500000US010890114001,Block Group 1; Census Tract 114; Madison County; Alabama,216,108
1500000US010890114002,Block Group 2; Census Tract 114; Madison County; Alabama,170,100
1500000US010890114003,Block Group 3; Census Tract 114; Madison County; Alabama,391,144
1500000US010890114004,Block Group 4; Census Tract 114; Madison County; Alabama,798,296
