GEO_ID,NAME,Total,Total_MOE
1500000US010890002031,Block Group 1; Census Tract 2.03; Madison County; Alabama,960,532
1500000US010890014031,Block Group 1; Census Tract 14.03; Madison County; Alabama,1601,403
1500000US010890014032,Block Group 2; Census Tract 14.03; Madison County; Alabama,792,218
1500000US010890014041,Block Group 1; Census Tract 14.04; Madison County; Alabama,845,418
1500000US010890014042,Block Group 2; Census Tract 14.04; Madison County; Alabama,903,354
1500000US010890014043,Block Group 3; Census Tract 14.04; Madison County; Alabama,1110,344
1500000US010890015001,Block Group 1; Census Tract 15; Madison County; Alabama,1570,556
1500000US010890015002,Block Group 2; Census Tract 15; Madison County; Alabama,1152,464
1500000US010890015003,Block Group 3; Census Tract 15; Madison County; Alabama,2038,543
1500000US010890015004,Block Group 4; Census Tract 15; Madison County; Alabama,448,172
1500000US010890017001,Block Group 1; Census Tract 17; Madison County; Alabama,628,132
1500000US010890017002,Block Group 2; Census Tract 17; Madison County; Alabama,847,163
1500000US010890018011,Block Group 1; Census Tract 18.01; Madison County; Alabama,1273,259
1500000US010890018012,Block Group 2; Census Tract 18.01; Madison County; Alabama,644,193
1500000US010890018013,Block Group 3; Census Tract 18.01; Madison County; Alabama,795,219
1500000US010890019011,Block Group 1; Census Tract 19.01; Madison County; Alabama,813,241
1500000US010890019012,Block Group 2; Census Tract 19.01; Madison County; Alabama,1045,261
1500000US010890019013,Block Group 3; Census Tract 19.01; Madison County; Alabama,938,175
1500000US010890019021,Block Group 1; Census Tract 19.02; Madison County; Alabama,1798,201
1500000US010890019031,Block Group 1; Census Tract 19.03; Madison County; Alabama,1662,171
1500000US010890020001,Block Group 1; Census Tract 20; Madison County; Alabama,530,161
1500000US010890020002,Block Group 2; Census Tract 20; Madison County; Alabama,1144,337
1500000US010890021001,Block Group 1; Census Tract 21; Madison County; Alabama,349,163
1500000US010890021002,Block Group 2; Census Tract 21; Madison County; Alabama,530,185
1500000US010890021003,Block Group 3; Census Tract 21; Madison County; Alabama,663,258
1500000US010890022001,Block Group 1; Census Tract 22; Madison County; Alabama,1008,210
1500000US010890022002,Block Group 2; Census Tract 22; Madison County; Alabama,436,113
1500000US010890023001,Block Group 1; Census Tract 23; Madison County; Alabama,544,218
1500000US010890023002,Block Group 2; Census Tract 23; Madison County; Alabama,858,239
1500000US010890023003,Block Group 3; Census Tract 23; Madison County; Alabama,1090,794
1500000US010890023004,Block Group 4; Census Tract 23; Madison County; Alabama,1163,356
1500000US010890024001,Block Group 1; Census Tract 24; Madison County; Alabama,360,270
1500000US010890024002,Block Group 2; Census Tract 24; Madison County; Alabama,779,336
1500000US010890024003,Block Group 3; Census Tract 24; Madison County; Alabama,721,362
1500000US010890024004,Block Group 4; Census Tract 24; Madison County; Alabama,932,459
1500000US010890025011,Block Group 1; Census Tract 25.01; Madison County; Alabama,746,243
1500000US010890025012,Block Group 2; Census Tract 25.01; Madison County; Alabama,274,137
1500000US010890025013,Block Group 3; Census Tract 25.01; Madison County; Alabama,445,268
1500000US010890025021,Block Group 1; Census Tract 25.02; Madison County; Alabama,165,124
1500000US010890025022,Block Group 2; Census Tract 25.02; Madison County; Alabama,1212,565
1500000US010890025023,Block Group 3; Census Tract 25.02; Madison County; Alabama,1038,254
1500000US010890026001,Block Group 1; Census Tract 26; Madison County; Alabama,1109,293
1500000US010890026002,Block Group 2; Census Tract 26; Madison County; Alabama,717,202
1500000US010890026003,Block Group 3; Census Tract 26; Madison County; Alabama,1607,378
1500000US010890027011,Block Group 1; Census Tract 27.01; Madison County; Alabama,993,172
1500000US010890027012,Block Group 2; Census Tract 27.01; Madison County; Alabama,1425,441
1500000US010890027211,Block Group 1; Census Tract 27.21; Madison County; Alabama,1463,204
1500000US010890027212,Block Group 2; Census Tract 27.21; Madison County; Alabama,1981,380
1500000US010890027221,Block Group 1; Census Tract 27.22; Madison County; Alabama,890,214
1500000US010890027222,Block Group 2; Census Tract 27.22; Madison County; Alabama,1485,264
1500000US010890028011,Block Group 1; Census Tract 28.01; Madison County; Alabama,1077,339
1500000US010890028012,Block Group 2; Census Tract 28.01; Madison County; Alabama,1446,329
1500000US010890028013,Block Group 3; Census Tract 28.01; Madison County; Alabama,1302,416
1500000US010890028031,Block Group 1; Census Tract 28.03; Madison County; Alabama,1413,376
1500000US010890028032,Block Group 2; Census Tract 28.03; Madison County; Alabama,2058,352
1500000US010890028041,Block Group 1; Census Tract 28.04; Madison County; Alabama,595,222
1500000US010890028042,Block Group 2; Census Tract 28.04; Madison County; Alabama,1827,429
1500000US010890029111,Block Group 1; Census Tract 29.11; Madison County; Alabama,1701,301
1500000US010890029112,Block Group 2; Census Tract 29.11; Madison County; Alabama,890,238
1500000US010890029113,Block Group 3; Census Tract 29.11; Madison County; Alabama,927,286
1500000US010890029121,Block Group 1; Census Tract 29.12; Madison County; Alabama,1076,252
1500000US010890029122,Block Group 2; Census Tract 29.12; Madison County; Alabama,831,169
1500000US010890029221,Block Group 1; Census Tract 29.22; Madison County; Alabama,1085,248
1500000US010890029222,Block Group 2; Census Tract 29.22; Madison County; Alabama,1578,234
1500000US010890029223,Block Group 3; Census Tract 29.22; Madison County; Alabama,639,130
1500000US010890029231,Block Group 1; Census Tract 29.23; Madison County; Alabama,896,311
1500000US010890029232,Block Group 2; Census Tract 29.23; Madison County; Alabama,795,273
1500000US010890029233,Block Group 3; Census Tract 29.23; Madison County; Alabama,657,225
1500000US010890029241,Block Group 1; Census Tract 29.24; Madison County; Alabama,1077,228
1500000US010890029242,Block Group 2; Census Tract 29.24; Madison County; Alabama,2056,723
1500000US010890030001,Block Group 1; Census Tract 30; Madison County; Alabama,642,201
1500000US010890030002,Block Group 2; Census Tract 30; Madison County; Alabama,1299,452
1500000US010890031001,Block Group 1; Census Tract 31; Madison County; Alabama,2929,310
1500000US010890031002,Block Group 2; Census Tract 31; Madison County; Alabama,545,153
1500000US010890031003,Block Group 3; Census Tract 31; Madison County; Alabama,962,162
1500000US010890101011,Block Group 1; Census Tract 101.01; Madison County; Alabama,1711,345
1500000US010890101012,Block Group 2; Census Tract 101.01; Madison County; Alabama,1089,389
1500000US010890101013,Block Group 3; Census Tract 101.01; Madison County; Alabama,1111,367
1500000US010890101021,Block Group 1; Census Tract 101.02; Madison County; Alabama,1894,512
1500000US010890101022,Block Group 2; Census Tract 101.02; Madison County; Alabama,2469,491
1500000US010890102001,Block Group 1; Census Tract 102; Madison County; Alabama,2007,812
1500000US010890102002,Block Group 2; Census Tract 102; Madison County; Alabama,1767,348
1500000US010890102003,Block Group 3; Census Tract 102; Madison County; Alabama,1050,305
1500000US010890103021,Block Group 1; Census Tract 103.02; Madison County; Alabama,1856,482
1500000US010890103022,Block Group 2; Census Tract 103.02; Madison County; Alabama,1877,423
1500000US010890103031,Block Group 1; Census Tract 103.03; Madison County; Alabama,1508,438
1500000US010890103032,Block Group 2; Census Tract 103.03; Madison County; Alabama,1632,664
1500000US010890103041,Block Group 1; Census Tract 103.04; Madison County; Alabama,587,241
1500000US010890103042,Block Group 2; Census Tract 103.04; Madison County; Alabama,733,246
1500000US010890103043,Block Group 3; Census Tract 103.04; Madison County; Alabama,1177,391
1500000US010890103044,Block Group 4; Census Tract 103.04; Madison County; Alabama,1125,320
1500000US010890104031,Block Group 1; Census Tract 104.03; Madison County; Alabama,1035,343
1500000US010890104032,Block Group 2; Census Tract 104.03; Madison County; Alabama,1059,256
1500000US010890104041,Block Group 1; Census Tract 104.04; Madison County; Alabama,1432,436
1500000US010890104042,Block Group 2; Census Tract 104.04; Madison County; Alabama,844,338
1500000US010890104051,Block Group 1; Census Tract 104.05; Madison County; Alabama,1424,525
1500000US010890104052,Block Group 2; Census Tract 104.05; Madison County; Alabama,1645,520
1500000US010890104061,Block Group 1; Census Tract 104.06; Madison County; Alabama,976,350
1500000US010890104062,Block Group 2; Census Tract 104.06; Madison County; Alabama,1412,372
1500000US010890105021,Block Group 1; Census Tract 105.02; Madison County; Alabama,2926,1604
1500000US010890105022,Block Group 2; Census Tract 105.02; Madison County; Alabama,1124,207
1500000US010890105031,Block Group 1; Census Tract 105.03; Madison County; Alabama,1065,408
1500000US010890105032,Block Group 2; Census Tract 105.03; Madison County; Alabama,1211,561
1500000US010890105033,Block Group 3; Census Tract 105.03; Madison County; Alabama,795,375
1500000US010890105034,Block Group 4; Census Tract 105.03; Madison County; Alabama,1428,395
1500000US010890105041,Block Group 1; Census Tract 105.04; Madison County; Alabama,2536,513
1500000US010890105042,Block Group 2; Census Tract 105.04; Madison County; Alabama,785,237
1500000US010890105043,Block Group 3; Census Tract 105.04; Madison County; Alabama,696,268
1500000US010890105044,Block Group 4; Census Tract 105.04; Madison County; Alabama,812,341
1500000US010890105045,Block Group 5; Census Tract 105.04; Madison County; Alabama,640,210
1500000US010890106121,Block Group 1; Census Tract 106.12; Madison County; Alabama,812,256
1500000US010890106122,Block Group 2; Census Tract 106.12; Madison County; Alabama,3140,440
1500000US010890106123,Block Group 3; Census Tract 106.12; Madison County; Alabama,2139,499
1500000US010890106231,Block Group 1; Census Tract 106.23; Madison County; Alabama,1302,335
1500000US010890106232,Block Group 2; Census Tract 106.23; Madison County; Alabama,2261,920
1500000US010890106233,Block Group 3; Census Tract 106.23; Madison County; Alabama,1975,453
1500000US010890106251,Block Group 1; Census Tract 106.25; Madison County; Alabama,1443,639
1500000US010890106252,Block Group 2; Census Tract 106.25; Madison County; Alabama,2139,725
1500000US010890106253,Block Group 3; Census Tract 106.25; Madison County; Alabama,468,235
1500000US010890106261,Block Group 1; Census Tract 106.26; Madison County; Alabama,812,199
1500000US010890106262,Block Group 2; Census Tract 106.26; Madison County; Alabama,1146,249
1500000US010890106263,Block Group 3; Census Tract 106.26; Madison County; Alabama,1186,284
1500000US010890106271,Block Group 1; Census Tract 106.27; Madison County; Alabama,1868,606
1500000US010890106272,Block Group 2; Census Tract 106.27; Madison County; Alabama,1387,409
1500000US010890106273,Block Group 3; Census Tract 106.27; Madison County; Alabama,1060,274
1500000US010890106281,Block Group 1; Census Tract 106.28; Madison County; Alabama,1302,601
1500000US010890106282,Block Group 2; Census Tract 106.28; Madison County; Alabama,1473,281
1500000US010890106291,Block Group 1; Census Tract 106.29; Madison County; Alabama,1739,309
1500000US010890106292,Block Group 2; Census Tract 106.29; Madison County; Alabama,2021,435
1500000US010890106301,Block Group 1; Census Tract 106.30; Madison County; Alabama,965,336
1500000US010890106302,Block Group 2; Census Tract 106.30; Madison County; Alabama,1530,275
1500000US010890106311,Block Group 1; Census Tract 106.31; Madison County; Alabama,2081,366
1500000US010890106312,Block Group 2; Census Tract 106.31; Madison County; Alabama,1836,261
1500000US010890107031,Block Group 1; Census Tract 107.03; Madison County; Alabama,1088,266
1500000US010890107032,Block Group 2; Census Tract 107.03; Madison County; Alabama,3351,525
1500000US010890107041,Block Group 1; Census Tract 107.04; Madison County; Alabama,1879,419
1500000US010890107042,Block Group 2; Census Tract 107.04; Madison County; Alabama,1794,687
1500000US010890107043,Block Group 3; Census Tract 107.04; Madison County; Alabama,1342,391
1500000US010890107051,Block Group 1; Census Tract 107.05; Madison County; Alabama,786,268
1500000US010890107052,Block Group 2; Census Tract 107.05; Madison County; Alabama,2458,705
1500000US010890107061,Block Group 1; Census Tract 107.06; Madison County; Alabama,549,166
1500000US010890107062,Block Group 2; Census Tract 107.06; Madison County; Alabama,979,301
1500000US010890107063,Block Group 3; Census Tract 107.06; Madison County; Alabama,1646,244
1500000US010890108011,Block Group 1; Census Tract 108.01; Madison County; Alabama,1489,383
1500000US010890108012,Block Group 2; Census Tract 108.01; Madison County; Alabama,2247,691
1500000US010890108013,Block Group 3; Census Tract 108.01; Madison County; Alabama,847,268
1500000US010890108021,Block Group 1; Census Tract 108.02; Madison County; Alabama,807,334
1500000US010890108022,Block Group 2; Census Tract 108.02; Madison County; Alabama,1919,587
1500000US010890108023,Block Group 3; Census Tract 108.02; Madison County; Alabama,1407,481
1500000US010890109021,Block Group 1; Census Tract 109.02; Madison County; Alabama,724,139
1500000US010890109022,Block Group 2; Census Tract 109.02; Madison County; Alabama,400,118
1500000US010890109023,Block Group 3; Census Tract 109.02; Madison County; Alabama,870,302
1500000US010890109031,Block Group 1; Census Tract 109.03; Madison County; Alabama,1314,420
1500000US010890109032,Block Group 2; Census Tract 109.03; Madison County; Alabama,1106,351
1500000US010890109033,Block Group 3; Census Tract 109.03; Madison County; Alabama,2099,534
1500000US010890109041,Block Group 1; Census Tract 109.04; Madison County; Alabama,1923,308
1500000US010890109042,Block Group 2; Census Tract 109.04; Madison County; Alabama,819,298
1500000US010890109051,Block Group 1; Census Tract 109.05; Madison County; Alabama,1902,864
1500000US010890109052,Block Group 2; Census Tract 109.05; Madison County; Alabama,1481,365
1500000US010890109053,Block Group 3; Census Tract 109.05; Madison County; Alabama,2596,583
1500000US010890110121,Block Group 1; Census Tract 110.12; Madison County; Alabama,1599,337
1500000US010890110122,Block Group 2; Census Tract 110.12; Madison County; Alabama,1430,338
1500000US010890110123,Block Group 3; Census Tract 110.12; Madison County; Alabama,1053,265
1500000US010890110131,Block Group 1; Census Tract 110.13; Madison County; Alabama,864,207
1500000US010890110132,Block Group 2; Census Tract 110.13; Madison County; Alabama,1685,340
1500000US010890110133,Block Group 3; Census Tract 110.13; Madison County; Alabama,1007,263
1500000US010890110211,Block Group 1; Census Tract 110.21; Madison County; Alabama,972,434
1500000US010890110212,Block Group 2; Census Tract 110.21; Madison County; Alabama,1539,413
1500000US010890110213,Block Group 3; Census Tract 110.21; Madison County; Alabama,1253,446
1500000US010890110231,Block Group 1; Census Tract 110.23; Madison County; Alabama,768,223
1500000US010890110232,Block Group 2; Census Tract 110.23; Madison County; Alabama,1399,294
1500000US010890110233,Block Group 3; Census Tract 110.23; Madison County; Alabama,2276,345
1500000US010890110241,Block Group 1; Census Tract 110.24; Madison County; Alabama,1616,281
1500000US010890110242,Block Group 2; Census Tract 110.24; Madison County; Alabama,2130,561
1500000US010890110251,Block Group 1; Census Tract 110.25; Madison County; Alabama,626,238
1500000US010890110252,Block Group 2; Census Tract 110.25; Madison County; Alabama,753,283
1500000US010890110253,Block Group 3; Census Tract 110.25; Madison County; Alabama,796,290
1500000US010890110254,Block Group 4; Census Tract 110.25; Madison County; Alabama,1505,348
1500000US010890110261,Block Group 1; Census Tract 110.26; Madison County; Alabama,1037,234
1500000US010890110262,Block Group 2; Census Tract 110.26; Madison County; Alabama,1501,352
1500000US010890110271,Block Group 1; Census Tract 110.27; Madison County; Alabama,1152,304
1500000US010890110272,Block Group 2; Census Tract 110.27; Madison County; Alabama,1245,360
1500000US010890110281,Block Group 1; Census Tract 110.28; Madison County; Alabama,1316,559
1500000US010890110282,Block Group 2; Census Tract 110.28; Madison County; Alabama,929,370
1500000US010890110283,Block Group 3; Census Tract 110.28; Madison County; Alabama,1404,300
1500000US010890111001,Block Group 1; Census Tract 111; Madison County; Alabama,315,182
1500000US010890111002,Block Group 2; Census Tract 111; Madison County; Alabama,567,124
1500000US010890112011,Block Group 1; Census Tract 112.01; Madison County; Alabama,1215,334
1500000US010890112012,Block Group 2; Census Tract 112.01; Madison County; Alabama,3213,594
1500000US010890112021,Block Group 1; Census Tract 112.02; Madison County; Alabama,1293,387
1500000US010890112022,Block Group 2; Census Tract 112.02; Madison County; Alabama,1572,560
1500000US010890112023,Block Group 3; Census Tract 112.02; Madison County; Alabama,1594,491
1500000US010890112031,Block Group 1; Census Tract 112.03; Madison County; Alabama,707,253
1500000US010890112032,Block Group 2; Census Tract 112.03; Madison County; Alabama,2592,247
1500000US010890112033,Block Group 3; Census Tract 112.03; Madison County; Alabama,980,332
1500000US010890113011,Block Group 1; Census Tract 113.01; Madison County; Alabama,1437,194
1500000US010890113012,Block Group 2; Census Tract 113.01; Madison County; Alabama,1210,155
1500000US010890113021,Block Group 1; Census Tract 113.02; Madison County; Alabama,1335,347
1500000US010890113022,Block Group 2; Census Tract 113.02; Madison County; Alabama,1144,379
1500000US010890113023,Block Group 3; Census Tract 113.02; Madison County; Alabama,1354,284
1500000US010890114001,Block Group 1; Census Tract 114; Madison County; Alabama,470,159
1500000US010890114002,Block Group 2; Census Tract 114; Madison County; Alabama,410,163
1500000US010890114003,Block Group 3; Census Tract 114; Madison County; Alabama,829,221
1500000US010890114004,Block Group 4; Census Tract 114; Madison County; Alabama,1101,329
